SYMBOL,COMPANY_NAME,EXCHANGE,YF_TICKER
UNIDT,UNITED DRILLING TOOLS LIMITED,NSE,UNIDT.NS
UNIECOM,UNICOMMERCE ESOLUTIONS LIMITED,NSE,UNIECOM.NS
UNIENTER,UNIPHOS ENTERPRISES LIMITED,NSE,UNIENTER.NS
UNIHEALTH,UNIHEALTH HOSPITALS LIMITED,NSE,UNIHEALTH.NS
UNILEX,UNILEX COLOURS AND CHEMICALS LIMITED,NSE,UNILEX.NS
UNIONGOLD,UNION MUTUAL FUND - UNION GOLD ETF,NSE,UNIONGOLD.NS
UNIPARTS,UNIPARTS INDIA LIMITED,NSE,UNIPARTS.NS
UNITEDTEA,THE UNITED NILGIRI TEA ESTATES COMPANY LIMITED,NSE,UNITEDTEA.NS
UNIVASTU,UNIVASTU INDIA LIMITED,NSE,UNIVASTU.NS
UNIVCABLES,UNIVERSAL CABLES LIMITED,NSE,UNIVCABLES.NS
URJA,URJA GLOBAL LIMITED,NSE,URJA.NS
USHAFIN,USHA FINANCIAL SERVICES LIMITED,NSE,USHAFIN.NS
USHAMART,USHA MARTIN LIMITED,NSE,USHAMART.NS
USK,UDAYSHIVAKUMAR INFRA LIMITED,NSE,USK.NS
UTIAMC,UTI ASSET MANAGEMENT COMPANY LIMITED,NSE,UTIAMC.NS
UTIBANKETF,UTI NIFTY BANK ETF,NSE,UTIBANKETF.NS
UTINEXT50,UTI MUTUAL FUND - UTI NIFTY NEXT 50 EXCHANGE TRADED FUND - UTI NIFTY N,NSE,UTINEXT50.NS
UTINIFTETF,UTI NIFTY 50 ETF,NSE,UTINIFTETF.NS
UTISENSETF,UTI BSE SENSEX ETF,NSE,UTISENSETF.NS
UTISXN50,UTI BSE SENSEX NEXT 50 ETF,NSE,UTISXN50.NS
UTKARSHBNK,UTKARSH SMALL FINANCE BANK LIMITED,NSE,UTKARSHBNK.NS
UTSSAV,UTSSAV CZ GOLD JEWELS LIMITED,NSE,UTSSAV.NS
UTTAMSUGAR,UTTAM SUGAR MILLS LIMITED,NSE,UTTAMSUGAR.NS
UYFINCORP,U. Y. FINCORP LIMITED,NSE,UYFINCORP.NS
VADILALIND,VADILAL INDUSTRIES LIMITED,NSE,VADILALIND.NS
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,NSE,VAIBHAVGBL.NS
VAISHALI,VAISHALI PHARMA LIMITED,NSE,VAISHALI.NS
VAL30IETF,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY200 VALUE 30 ETF,NSE,VAL30IETF.NS
VARDHACRLC,VARDHMAN ACRYLICS LIMITED,NSE,VARDHACRLC.NS
VARDMNPOLY,VARDHMAN POLYTEX LIMITED,NSE,VARDMNPOLY.NS
VARROC,VARROC ENGINEERING LIMITED,NSE,VARROC.NS
VASCONEQ,VASCON ENGINEERS LIMITED,NSE,VASCONEQ.NS
VDEAL,VDEAL SYSTEM LIMITED,NSE,VDEAL.NS
VEEDOL,VEEDOL CORPORATION LIMITED,NSE,VEEDOL.NS
VENKEYS,VENKY'S (INDIA) LIMITED,NSE,VENKEYS.NS
VENUSPIPES,VENUS PIPES & TUBES LIMITED,NSE,VENUSPIPES.NS
VERANDA,VERANDA LEARNING SOLUTIONS LIMITED,NSE,VERANDA.NS
VERTIS,VERTIS INFRASTRUCTURE TRUST,NSE,VERTIS.NS
VERTOZ,VERTOZ LIMITED,NSE,VERTOZ.NS
VESUVIUS,VESUVIUS INDIA LIMITED,NSE,VESUVIUS.NS
VETO,VETO SWITCHGEARS AND CABLES LIMITED,NSE,VETO.NS
VGINFOTECH,VIRTUAL GALAXY INFOTECH LIMITED,NSE,VGINFOTECH.NS
VGUARD,V-GUARD INDUSTRIES LIMITED,NSE,VGUARD.NS
VHL,VARDHMAN HOLDINGS LIMITED,NSE,VHL.NS
VIDHIING,VIDHI SPECIALTY FOOD INGREDIENTS LIMITED,NSE,VIDHIING.NS
VIESL,VISION INFRA EQUIPMENT SOLUTIONS LIMITED,NSE,VIESL.NS
VIJAYA,VIJAYA DIAGNOSTIC CENTRE LIMITED,NSE,VIJAYA.NS
VIKASECO,VIKAS ECOTECH LIMITED,NSE,VIKASECO.NS
VIKASLIFE,VIKAS LIFECARE LIMITED,NSE,VIKASLIFE.NS
VIKRAMSOLR,VIKRAM SOLAR LIMITED,NSE,VIKRAMSOLR.NS
VIKRAN,VIKRAN ENGINEERING LIMITED,NSE,VIKRAN.NS
VIMTALABS,VIMTA LABS LIMITED,NSE,VIMTALABS.NS
VINATIORGA,VINATI ORGANICS LIMITED,NSE,VINATIORGA.NS
VINCOFE,VINTAGE COFFEE AND BEVERAGES LIMITED,NSE,VINCOFE.NS
VINDHYATEL,VINDHYA TELELINKS LIMITED,NSE,VINDHYATEL.NS
VINSYS,VINSYS IT SERVICES INDIA LIMITED,NSE,VINSYS.NS
VINYAS,VINYAS INNOVATIVE TECHNOLOGIES LIMITED,NSE,VINYAS.NS
VINYLINDIA,VINYL CHEMICALS (INDIA) LIMITED,NSE,VINYLINDIA.NS
VIPIND,VIP INDUSTRIES LIMITED,NSE,VIPIND.NS
VISHNU,VISHNU CHEMICALS LIMITED,NSE,VISHNU.NS
VISHNUINFR,VISHNUSURYA PROJECTS AND INFRA LIMITED,NSE,VISHNUINFR.NS
VISHWARAJ,VISHWARAJ SUGAR INDUSTRIES LIMITED,NSE,VISHWARAJ.NS
VISHWAS,VISHWAS AGRI SEEDS LIMITED,NSE,VISHWAS.NS
VIVIDHA,VISAGAR POLYTEX LIMITED,NSE,VIVIDHA.NS
VLINFRA,V.L.INFRAPROJECTS LIMITED,NSE,VLINFRA.NS
VLSFINANCE,VLS FINANCE LIMITED,NSE,VLSFINANCE.NS
VMART,V-MART RETAIL LIMITED,NSE,VMART.NS
VMM,VISHAL MEGA MART LIMITED,NSE,VMM.NS
VOLTAMP,VOLTAMP TRANSFORMERS LIMITED,NSE,VOLTAMP.NS
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,NSE,VPRPL.NS
VR,V R INFRASPACE LIMITED,NSE,VR.NS
VRAJ,VRAJ IRON AND STEEL LIMITED,NSE,VRAJ.NS
VRLLOG,VRL LOGISTICS LIMITED,NSE,VRLLOG.NS
VSSL,VARDHMAN SPECIAL STEELS LIMITED,NSE,VSSL.NS
VSTIND,VST INDUSTRIES LIMITED,NSE,VSTIND.NS
VSTL,VIBHOR STEEL TUBES LIMITED,NSE,VSTL.NS
VSTTILLERS,V.S.T TILLERS TRACTORS LIMITED,NSE,VSTTILLERS.NS
VTL,VARDHMAN TEXTILES LIMITED,NSE,VTL.NS
WAAREEENER,WAAREE ENERGIES LIMITED,NSE,WAAREEENER.NS
WAAREERTL,WAAREE RENEWABLE TECHNOLOGIES LIMITED,NSE,WAAREERTL.NS
WABAG,VA TECH WABAG LIMITED,NSE,WABAG.NS
WANBURY,WANBURY LIMITED,NSE,WANBURY.NS
WCIL,WESTERN CARRIERS (INDIA) LIMITED,NSE,WCIL.NS
WEALTH,WEALTH FIRST PORTFOLIO MANAGERS LIMITED,NSE,WEALTH.NS
WEIZMANIND,WEIZMANN LIMITED,NSE,WEIZMANIND.NS
WEL,WONDER ELECTRICALS LIMITED,NSE,WEL.NS
WELCORP,WELSPUN CORP LIMITED,NSE,WELCORP.NS
WELENT,WELSPUN ENTERPRISES LIMITED,NSE,WELENT.NS
WELSPUNLIV,WELSPUN LIVING LIMITED,NSE,WELSPUNLIV.NS
WENDT,WENDT (INDIA) LIMITED,NSE,WENDT.NS
WESTLIFE,WESTLIFE FOODWORLD LIMITED,NSE,WESTLIFE.NS
WHEELS,WHEELS INDIA LIMITED,NSE,WHEELS.NS
WHIRLPOOL,WHIRLPOOL OF INDIA LIMITED,NSE,WHIRLPOOL.NS
WHITEFORCE,HAPPY SQUARE OUTSOURCING SERVICES LIMITED,NSE,WHITEFORCE.NS
WILLAMAGOR,WILLIAMSON MAGOR & COMPANY LIMITED,NSE,WILLAMAGOR.NS
WINDLAS,WINDLAS BIOTECH LIMITED,NSE,WINDLAS.NS
WINDMACHIN,WINDSOR MACHINES LIMITED,NSE,WINDMACHIN.NS
WINSOL,WINSOL ENGINEERS LIMITED,NSE,WINSOL.NS
WIPL,THE WESTERN INDIA PLYWOODS LIMITED,NSE,WIPL.NS
WOCKPHARMA,WOCKHARDT LIMITED,NSE,WOCKPHARMA.NS
WOL3D,WOL 3D INDIA LIMITED,NSE,WOL3D.NS
WOMANCART,WOMANCART LIMITED,NSE,WOMANCART.NS
WONDERLA,WONDERLA HOLIDAYS LIMITED,NSE,WONDERLA.NS
WORTH,WORTH PERIPHERALS LIMITED,NSE,WORTH.NS
WSI,W S INDUSTRIES (I) LIMITED,NSE,WSI.NS
WSTCSTPAPR,WEST COAST PAPER MILLS LIMITED,NSE,WSTCSTPAPR.NS
XCHANGING,XCHANGING SOLUTIONS LIMITED,NSE,XCHANGING.NS
XPROINDIA,XPRO INDIA LIMITED,NSE,XPROINDIA.NS
XTGLOBAL,XTGLOBAL INFOTECH LIMITED,NSE,XTGLOBAL.NS
YASHO,YASHO INDUSTRIES LIMITED,NSE,YASHO.NS
YATHARTH,YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,NSE,YATHARTH.NS
YCCL,YASONS CHEMEX CARE LIMITED,NSE,YCCL.NS
YUKEN,YUKEN INDIA LIMITED,NSE,YUKEN.NS
ZAGGLE,ZAGGLE PREPAID OCEAN SERVICES LIMITED,NSE,ZAGGLE.NS
ZEAL,ZEAL GLOBAL SERVICES LIMITED,NSE,ZEAL.NS
ZEEL,ZEE ENTERTAINMENT ENTERPRISES LIMITED,NSE,ZEEL.NS
ZEEMEDIA,ZEE MEDIA CORPORATION LIMITED,NSE,ZEEMEDIA.NS
ZENITHDRUG,ZENITH DRUGS LIMITED,NSE,ZENITHDRUG.NS
ZENSARTECH,ZENSAR TECHNOLOGIES LIMITED,NSE,ZENSARTECH.NS
ZFCVINDIA,ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LIMITED,NSE,ZFCVINDIA.NS
ZIMLAB,ZIM LABORATORIES LIMITED,NSE,ZIMLAB.NS
ZODIACLOTH,ZODIAC CLOTHING COMPANY LIMITED,NSE,ZODIACLOTH.NS
ZOTA,ZOTA HEALTH CARE LIMITED,NSE,ZOTA.NS
ZUARIIND,ZUARI INDUSTRIES LIMITED,NSE,ZUARIIND.NS
ZYDUSWELL,ZYDUS WELLNESS LIMITED,NSE,ZYDUSWELL.NS
GSM-RE,GSM FOILS LIMITED-RE,NSE,GSM-RE.NS
QMSMEDI-RE,QMS MEDI LTD-RE,NSE,QMSMEDI-RE.NS
360ONE,360 ONE WAM LIMITED,NSE,360ONE.NS
ABB,ABB INDIA LIMITED,NSE,ABB.NS
ABCAPITAL,ADITYA BIRLA CAPITAL LIMITED,NSE,ABCAPITAL.NS
ADANIENSOL,ADANI ENERGY SOLUTIONS LIMITED,NSE,ADANIENSOL.NS
ADANIENT,ADANI ENTERPRISES LIMITED,NSE,ADANIENT.NS
ADANIGREEN,ADANI GREEN ENERGY LIMITED,NSE,ADANIGREEN.NS
ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,NSE,ADANIPORTS.NS
AIRTELPP,BHARTI AIRTEL LIMITED,NSE,AIRTELPP.NS
ALKEM,ALKEM LABORATORIES LIMITED,NSE,ALKEM.NS
AMBER,AMBER ENTERPRISES INDIA LIMITED,NSE,AMBER.NS
AMBUJACEM,AMBUJA CEMENTS LIMITED,NSE,AMBUJACEM.NS
ANGELONE,ANGEL ONE LIMITED,NSE,ANGELONE.NS
APLAPOLLO,APL APOLLO TUBES LIMITED,NSE,APLAPOLLO.NS
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LIMITED,NSE,APOLLOHOSP.NS
ASHOKLEY,ASHOK LEYLAND LIMITED,NSE,ASHOKLEY.NS
ASIANPAINT,ASIAN PAINTS LIMITED,NSE,ASIANPAINT.NS
ASTRAL,ASTRAL LIMITED,NSE,ASTRAL.NS
AUBANK,AU SMALL FINANCE BANK LIMITED,NSE,AUBANK.NS
AUROPHARMA,AUROBINDO PHARMA LIMITED,NSE,AUROPHARMA.NS
AXISBANK,AXIS BANK LIMITED,NSE,AXISBANK.NS
BAJAJ-AUTO,BAJAJ AUTO LIMITED,NSE,BAJAJ-AUTO.NS
BAJAJFINSV,BAJAJ FINSERV LIMITED,NSE,BAJAJFINSV.NS
BAJFINANCE,BAJAJ FINANCE LIMITED,NSE,BAJFINANCE.NS
BANDHANBNK,BANDHAN BANK LIMITED,NSE,BANDHANBNK.NS
BANKBARODA,BANK OF BARODA,NSE,BANKBARODA.NS
BANKINDIA,BANK OF INDIA,NSE,BANKINDIA.NS
BDL,BHARAT DYNAMICS LIMITED,NSE,BDL.NS
BEL,BHARAT ELECTRONICS LIMITED,NSE,BEL.NS
BHARATFORG,BHARAT FORGE LIMITED,NSE,BHARATFORG.NS
BHARTIARTL,BHARTI AIRTEL LIMITED,NSE,BHARTIARTL.NS
BHEL,BHARAT HEAVY ELECTRICALS LIMITED,NSE,BHEL.NS
BIOCON,BIOCON LIMITED,NSE,BIOCON.NS
BLUESTARCO,BLUE STAR LIMITED,NSE,BLUESTARCO.NS
BOSCHLTD,BOSCH LIMITED,NSE,BOSCHLTD.NS
BPCL,BHARAT PETROLEUM CORPORATION LIMITED,NSE,BPCL.NS
BRITANNIA,BRITANNIA INDUSTRIES LIMITED,NSE,BRITANNIA.NS
BSE,BSE LIMITED,NSE,BSE.NS
CAMS,COMPUTER AGE MANAGEMENT SERVICES LIMITED,NSE,CAMS.NS
CANBK,CANARA BANK,NSE,CANBK.NS
CDSL,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,NSE,CDSL.NS
CGPOWER,CG POWER AND INDUSTRIAL SOLUTIONS LIMITED,NSE,CGPOWER.NS
CHOLAFIN,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,NSE,CHOLAFIN.NS
CIPLA,CIPLA LIMITED,NSE,CIPLA.NS
COALINDIA,COAL INDIA LIMITED,NSE,COALINDIA.NS
COFORGE,COFORGE LIMITED,NSE,COFORGE.NS
COLPAL,COLGATE PALMOLIVE (INDIA) LIMITED,NSE,COLPAL.NS
CONCOR,CONTAINER CORPORATION OF INDIA LIMITED,NSE,CONCOR.NS
CROMPTON,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,NSE,CROMPTON.NS
CUMMINSIND,CUMMINS INDIA LIMITED,NSE,CUMMINSIND.NS
CYIENT,CYIENT LIMITED,NSE,CYIENT.NS
DABUR,DABUR INDIA LIMITED,NSE,DABUR.NS
DALBHARAT,DALMIA BHARAT LIMITED,NSE,DALBHARAT.NS
DELHIVERY,DELHIVERY LIMITED,NSE,DELHIVERY.NS
DIVISLAB,DIVI'S LABORATORIES LIMITED,NSE,DIVISLAB.NS
DIXON,DIXON TECHNOLOGIES (INDIA) LIMITED,NSE,DIXON.NS
DLF,DLF LIMITED,NSE,DLF.NS
DMART,AVENUE SUPERMARTS LIMITED,NSE,DMART.NS
DRREDDY,DR. REDDY'S LABORATORIES LIMITED,NSE,DRREDDY.NS
EICHERMOT,EICHER MOTORS LIMITED,NSE,EICHERMOT.NS
ETERNAL,ETERNAL LIMITED,NSE,ETERNAL.NS
EXIDEIND,EXIDE INDUSTRIES LIMITED,NSE,EXIDEIND.NS
FEDERALBNK,THE FEDERAL BANK  LIMITED,NSE,FEDERALBNK.NS
FORTIS,FORTIS HEALTHCARE LIMITED,NSE,FORTIS.NS
GAIL,GAIL (INDIA) LIMITED,NSE,GAIL.NS
GLENMARK,GLENMARK PHARMACEUTICALS LIMITED,NSE,GLENMARK.NS
GMRAIRPORT,GMR AIRPORTS LIMITED,NSE,GMRAIRPORT.NS
GODREJCP,GODREJ CONSUMER PRODUCTS LIMITED,NSE,GODREJCP.NS
GODREJPROP,GODREJ PROPERTIES LIMITED,NSE,GODREJPROP.NS
GRASIM,GRASIM INDUSTRIES LIMITED,NSE,GRASIM.NS
HAL,HINDUSTAN AERONAUTICS LIMITED,NSE,HAL.NS
HAVELLS,HAVELLS INDIA LIMITED,NSE,HAVELLS.NS
HCLTECH,HCL TECHNOLOGIES LIMITED,NSE,HCLTECH.NS
HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LIMITED,NSE,HDFCAMC.NS
HDFCBANK,HDFC BANK LIMITED,NSE,HDFCBANK.NS
HDFCLIFE,HDFC LIFE INSURANCE COMPANY LIMITED,NSE,HDFCLIFE.NS
HEROMOTOCO,HERO MOTOCORP LIMITED,NSE,HEROMOTOCO.NS
HFCL,HFCL LIMITED,NSE,HFCL.NS
HINDALCO,HINDALCO INDUSTRIES LIMITED,NSE,HINDALCO.NS
HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LIMITED,NSE,HINDPETRO.NS
HINDUNILVR,HINDUSTAN UNILEVER LIMITED,NSE,HINDUNILVR.NS
HINDZINC,HINDUSTAN ZINC LIMITED,NSE,HINDZINC.NS
HUDCO,HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED,NSE,HUDCO.NS
ICICIBANK,ICICI BANK LIMITED,NSE,ICICIBANK.NS
ICICIGI,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,NSE,ICICIGI.NS
ICICIPRULI,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,NSE,ICICIPRULI.NS
IDEA,VODAFONE IDEA LIMITED,NSE,IDEA.NS
IDFCFIRSTB,IDFC FIRST BANK LIMITED,NSE,IDFCFIRSTB.NS
IEX,INDIAN ENERGY EXCHANGE LIMITED,NSE,IEX.NS
IGL,INDRAPRASTHA GAS LIMITED,NSE,IGL.NS
IIFL,IIFL FINANCE LIMITED,NSE,IIFL.NS
INDHOTEL,THE INDIAN HOTELS COMPANY LIMITED,NSE,INDHOTEL.NS
INDIANB,INDIAN BANK,NSE,INDIANB.NS
INDIGO,INTERGLOBE AVIATION LIMITED,NSE,INDIGO.NS
INDUSINDBK,INDUSIND BANK LIMITED,NSE,INDUSINDBK.NS
INDUSTOWER,INDUS TOWERS LIMITED,NSE,INDUSTOWER.NS
INFY,INFOSYS LIMITED,NSE,INFY.NS
INOXWIND,INOX WIND LIMITED,NSE,INOXWIND.NS
IOC,INDIAN OIL CORPORATION LIMITED,NSE,IOC.NS
IRCTC,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,NSE,IRCTC.NS
IREDA,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED,NSE,IREDA.NS
IRFC,INDIAN RAILWAY FINANCE CORPORATION LIMITED,NSE,IRFC.NS
ITC,ITC LIMITED,NSE,ITC.NS
JINDALSTEL,JINDAL STEEL LIMITED,NSE,JINDALSTEL.NS
JIOFIN,JIO FINANCIAL SERVICES LIMITED,NSE,JIOFIN.NS
JSWENERGY,JSW ENERGY LIMITED,NSE,JSWENERGY.NS
JSWSTEEL,JSW STEEL LIMITED,NSE,JSWSTEEL.NS
JUBLFOOD,JUBILANT FOODWORKS LIMITED,NSE,JUBLFOOD.NS
KALYANKJIL,KALYAN JEWELLERS INDIA LIMITED,NSE,KALYANKJIL.NS
KAYNES,KAYNES TECHNOLOGY INDIA LIMITED,NSE,KAYNES.NS
KEI,KEI INDUSTRIES LIMITED,NSE,KEI.NS
KFINTECH,KFIN TECHNOLOGIES LIMITED,NSE,KFINTECH.NS
KOTAKBANK,KOTAK MAHINDRA BANK LIMITED,NSE,KOTAKBANK.NS
KPITTECH,KPIT TECHNOLOGIES LIMITED,NSE,KPITTECH.NS
LAURUSLABS,LAURUS LABS LIMITED,NSE,LAURUSLABS.NS
LICHSGFIN,LIC HOUSING FINANCE LIMITED,NSE,LICHSGFIN.NS
LICI,LIFE INSURANCE CORPORATION OF INDIA,NSE,LICI.NS
LODHA,LODHA DEVELOPERS LIMITED,NSE,LODHA.NS
LT,LARSEN & TOUBRO LIMITED,NSE,LT.NS
LTF,L&T FINANCE LIMITED,NSE,LTF.NS
LTIM,LTIMINDTREE LIMITED,NSE,LTIM.NS
LUPIN,LUPIN LIMITED,NSE,LUPIN.NS
M&M,MAHINDRA & MAHINDRA LIMITED,NSE,M&M.NS
MANAPPURAM,MANAPPURAM FINANCE LIMITED,NSE,MANAPPURAM.NS
MANKIND,MANKIND PHARMA LIMITED,NSE,MANKIND.NS
MARICO,MARICO LIMITED,NSE,MARICO.NS
MARUTI,MARUTI SUZUKI INDIA LIMITED,NSE,MARUTI.NS
MAXHEALTH,MAX HEALTHCARE INSTITUTE LIMITED,NSE,MAXHEALTH.NS
MAZDOCK,MAZAGON DOCK SHIPBUILDERS LIMITED,NSE,MAZDOCK.NS
MCX,MULTI COMMODITY EXCHANGE OF INDIA LIMITED,NSE,MCX.NS
MFSL,MAX FINANCIAL SERVICES LIMITED,NSE,MFSL.NS
MOTHERSON,SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,NSE,MOTHERSON.NS
MPHASIS,MPHASIS LIMITED,NSE,MPHASIS.NS
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,NSE,MUTHOOTFIN.NS
NATIONALUM,NATIONAL ALUMINIUM COMPANY LIMITED,NSE,NATIONALUM.NS
NAUKRI,INFO EDGE (INDIA) LIMITED,NSE,NAUKRI.NS
NBCC,NBCC (INDIA) LIMITED,NSE,NBCC.NS
NCC,NCC LIMITED,NSE,NCC.NS
NESTLEIND,NESTLE INDIA LIMITED,NSE,NESTLEIND.NS
NHPC,NHPC LIMITED,NSE,NHPC.NS
NMDC,NMDC LIMITED,NSE,NMDC.NS
NTPC,NTPC LIMITED,NSE,NTPC.NS
NUVAMA,NUVAMA WEALTH MANAGEMENT LIMITED,NSE,NUVAMA.NS
NYKAA,FSN E COMMERCE VENTURES LIMITED,NSE,NYKAA.NS
OBEROIRLTY,OBEROI REALTY LIMITED,NSE,OBEROIRLTY.NS
OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LIMITED,NSE,OFSS.NS
OIL,OIL INDIA LIMITED,NSE,OIL.NS
ONGC,OIL & NATURAL GAS CORPORATION LIMITED,NSE,ONGC.NS
PAGEIND,PAGE INDUSTRIES LIMITED,NSE,PAGEIND.NS
PATANJALI,PATANJALI FOODS LIMITED,NSE,PATANJALI.NS
PAYTM,ONE 97 COMMUNICATIONS LIMITED,NSE,PAYTM.NS
PERSISTENT,PERSISTENT SYSTEMS LIMITED,NSE,PERSISTENT.NS
PETRONET,PETRONET LNG LIMITED,NSE,PETRONET.NS
PFC,POWER FINANCE CORPORATION LIMITED,NSE,PFC.NS
PGEL,PG ELECTROPLAST LIMITED,NSE,PGEL.NS
PHOENIXLTD,THE PHOENIX MILLS LIMITED,NSE,PHOENIXLTD.NS
PIDILITIND,PIDILITE INDUSTRIES LIMITED,NSE,PIDILITIND.NS
PIIND,PI INDUSTRIES LIMITED,NSE,PIIND.NS
PNB,PUNJAB NATIONAL BANK,NSE,PNB.NS
PNBHOUSING,PNB HOUSING FINANCE LIMITED,NSE,PNBHOUSING.NS
POLICYBZR,PB FINTECH LIMITED,NSE,POLICYBZR.NS
POLYCAB,POLYCAB INDIA LIMITED,NSE,POLYCAB.NS
POWERGRID,POWER GRID CORPORATION OF INDIA LIMITED,NSE,POWERGRID.NS
PPLPHARMA,PIRAMAL PHARMA LIMITED,NSE,PPLPHARMA.NS
PRESTIGE,PRESTIGE ESTATES PROJECTS LIMITED,NSE,PRESTIGE.NS
RBLBANK,RBL BANK LIMITED,NSE,RBLBANK.NS
RECLTD,REC LIMITED,NSE,RECLTD.NS
RELIANCE,RELIANCE INDUSTRIES LIMITED,NSE,RELIANCE.NS
RVNL,RAIL VIKAS NIGAM LIMITED,NSE,RVNL.NS
SAIL,STEEL AUTHORITY OF INDIA LIMITED,NSE,SAIL.NS
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,NSE,SAMMAANCAP.NS
SBICARD,SBI CARDS AND PAYMENT SERVICES LIMITED,NSE,SBICARD.NS
SBILIFE,SBI LIFE INSURANCE COMPANY LIMITED,NSE,SBILIFE.NS
SBIN,STATE BANK OF INDIA,NSE,SBIN.NS
SHREECEM,SHREE CEMENT LIMITED,NSE,SHREECEM.NS
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,NSE,SHRIRAMFIN.NS
SIEMENS,SIEMENS LIMITED,NSE,SIEMENS.NS
SOLARINDS,SOLAR INDUSTRIES INDIA LIMITED,NSE,SOLARINDS.NS
SONACOMS,SONA BLW PRECISION FORGINGS LIMITED,NSE,SONACOMS.NS
SRF,SRF LIMITED,NSE,SRF.NS
SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LIMITED,NSE,SUNPHARMA.NS
SUPREMEIND,SUPREME INDUSTRIES LIMITED,NSE,SUPREMEIND.NS
SUZLON,SUZLON ENERGY LIMITED,NSE,SUZLON.NS
SYNGENE,SYNGENE INTERNATIONAL LIMITED,NSE,SYNGENE.NS
TATACHEM,TATA CHEMICALS LIMITED,NSE,TATACHEM.NS
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,NSE,TATACONSUM.NS
TATAELXSI,TATA ELXSI LIMITED,NSE,TATAELXSI.NS
TATAMOTORS,TATA MOTORS LIMITED,NSE,TATAMOTORS.NS
TATAPOWER,TATA POWER COMPANY LIMITED,NSE,TATAPOWER.NS
TATASTEEL,TATA STEEL LIMITED,NSE,TATASTEEL.NS
TATATECH,TATA TECHNOLOGIES LIMITED,NSE,TATATECH.NS
TCS,TATA CONSULTANCY SERVICES LIMITED,NSE,TCS.NS
TECHM,TECH MAHINDRA LIMITED,NSE,TECHM.NS
TIINDIA,TUBE INVESTMENTS OF INDIA LIMITED,NSE,TIINDIA.NS
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,NSE,TITAGARH.NS
TITAN,TITAN COMPANY LIMITED,NSE,TITAN.NS
TORNTPHARM,TORRENT PHARMACEUTICALS LIMITED,NSE,TORNTPHARM.NS
TORNTPOWER,TORRENT POWER LIMITED,NSE,TORNTPOWER.NS
TRENT,TRENT LIMITED,NSE,TRENT.NS
TVSMOTOR,TVS MOTOR COMPANY LIMITED,NSE,TVSMOTOR.NS
ULTRACEMCO,ULTRATECH CEMENT LIMITED,NSE,ULTRACEMCO.NS
UNIONBANK,UNION BANK OF INDIA,NSE,UNIONBANK.NS
UNITDSPR,UNITED SPIRITS LIMITED,NSE,UNITDSPR.NS
UNOMINDA,UNO MINDA LIMITED,NSE,UNOMINDA.NS
UPL,UPL LIMITED,NSE,UPL.NS
VBL,VARUN BEVERAGES LIMITED,NSE,VBL.NS
VEDL,VEDANTA LIMITED,NSE,VEDL.NS
VOLTAS,VOLTAS LIMITED,NSE,VOLTAS.NS
WIPRO,WIPRO LIMITED,NSE,WIPRO.NS
YESBANK,YES BANK LIMITED,NSE,YESBANK.NS
ZYDUSLIFE,ZYDUS LIFESCIENCES LIMITED,NSE,ZYDUSLIFE.NS
540874,7Seas Entertainment Ltd,BSE,540874.BO
538351,A.F. Enterprises Ltd,BSE,538351.BO
531611,Aadhaar Ventures India Ltd,BSE,531611.BO
542377,Aar Shyam India Investment Company Ltd,BSE,542377.BO
526488,AARV Infratel Ltd,BSE,526488.BO
513119,ABC Gas International Ltd,BSE,513119.BO
532682,ABG Shipyard Ltd,BSE,532682.BO
538952,Abhinav Leasing & Finance Ltd,BSE,538952.BO
532831,Abhishek Corporation Ltd,BSE,532831.BO
538935,Abhishek Finlease Ltd,BSE,538935.BO
539544,Abhishek Infraventures Ltd,BSE,539544.BO
511756,Abirami Financial Services India Ltd,BSE,511756.BO
539661,Ace Men Engg Works Ltd,BSE,539661.BO
538570,Achal Investments Ltd,BSE,538570.BO
530901,ACIL Cotton Industries Ltd,BSE,530901.BO
